Nameplate,Technology,Latitude,Longitude,State,Plant_ID,Year
139.5,Hydroelectric,37.071846,-119.558008,CA,682,2018
41.4,Natural Gas,28.493232,-80.780124,FL,683,2018
259.2,Natural Gas,30.4522,-84.4,FL,688,2018
180.0,Natural Gas,30.162304,-84.200673,FL,689,2018
14.5,Hydroelectric,30.708571000000003,-84.863869,FL,690,2018
0.7,Wind,41.835278,-106.242778,WY,692,2018
3.5,Other,24.710832999999997,-81.0927,FL,696,2018
2.7,Other,40.0786,-93.635,MO,698,2018
15.0,Hydroelectric,32.661976,-85.09155200000001,AL,702,2018
805.8,Coal,34.1256,-84.9222,GA,703,2018
3.0,Hydroelectric,34.7939,-83.5406,GA,704,2018
1.8,Hydroelectric,31.6028,-84.1376,GA,706,2018
5.0,Hydroelectric,32.60965,-85.0805,AL,707,2018
125.0,Coal,34.2528,-85.3456,GA,708,2018
41.8,Natural Gas,33.8239,-84.4758,GA,710,2018
0.5,Hydroelectric,32.813836,-85.16778599999999,AL,711,2018
2.4,Hydroelectric,33.320772999999996,-83.841922,GA,712,2018
1.8,Hydroelectric,39.893491,-121.59338000000001,CA,714,2018
55.4,Other,31.213645,-81.546165,GA,715,2018
2.4,Hydroelectric,33.9684,-84.3827,GA,717,2018
2.4,Hydroelectric,34.755269,-83.501073,GA,718,2018
9.2,Hydroelectric,32.498791,-84.99558499999999,GA,719,2018
18.0,Hydroelectric,32.5163,-84.9969,GA,720,2018
22.5,Hydroelectric,33.1403,-83.2028,GA,722,2018
12.0,Hydroelectric,34.731332,-83.375475,GA,723,2018
8.0,Hydroelectric,34.7504,-83.4063,GA,724,2018
11.2,Hydroelectric,34.7133,-83.3519,GA,725,2018
403.7,Natural Gas,33.4622,-84.8986,GA,728,2018
7.5,Hydroelectric,34.681477,-83.342642,GA,729,2018
15.6,Other,32.0411,-81.145,GA,732,2018
2.2,Hydroelectric,33.562644,-82.051242,GA,736,2018
23.9,Hydroelectric,34.10345,-117.5257,CA,745,2018
2.9,Hydroelectric,37.816447,-120.31203300000001,CA,751,2018
2.4,Hydroelectric,31.847696999999997,-83.941996,GA,752,2018
12.5,Natural Gas,31.844708,-83.94073399999999,GA,753,2018
85.0,Hydroelectric,34.3564,-82.8219,GA,754,2018
22.0,Hydroelectric,34.883889,-84.28222199999999,GA,757,2018
15.0,Hydroelectric,34.959153,-84.08765,GA,758,2018
62.0,Hydroelectric,34.162279,-84.07736700000001,GA,759,2018
42.3,Hydroelectric,34.1637,-84.7282,GA,760,2018
42.0,Hydroelectric,31.624501000000002,-85.065237,GA,761,2018
48.0,Natural Gas,36.71979,-97.085758,OK,762,2018
81.6,Other,21.356395000000003,-158.128853,HI,765,2018
51.3,Other,21.388997,-157.96151799999998,HI,766,2018
2.5,Other,20.0252,-155.6955,HI,768,2018
2.0,Other,19.7052,-155.0625,HI,769,2018
0.7,Hydroelectric,19.7264,-155.0908,HI,771,2018
14.1,Other,19.7041,-155.0607,HI,772,2018
0.7,Hydroelectric,19.7203,-155.1189,HI,774,2018
12.1,Hydroelectric,39.580413,-121.119479,CA,776,2018
50.0,Hydroelectric,41.2114,-101.6681,NE,785,2018
2.2,Hydroelectric,44.326335,-72.035894,VT,788,2018
2.5,Other,60.555889,-145.752983,AK,789,2018
23.4,Hydroelectric,43.420221000000005,-112.10185200000001,ID,790,2018
3.0,Hydroelectric,29.870559999999998,-98.194733,TX,791,2018
2.5,Other,21.105999999999998,-157.0647,HI,792,2018
2.8,Hydroelectric,33.068473,-96.963806,TX,794,2018
14.2,Hydroelectric,44.099461,-70.220851,ME,805,2018
4.5,Hydroelectric,43.3121,-75.109,NY,808,2018
30.8,Hydroelectric,42.7778,-112.8764,ID,809,2018
25.0,Hydroelectric,42.913786,-115.070986,ID,810,2018
112.5,Hydroelectric,44.8367,-116.8975,ID,811,2018
27.6,Hydroelectric,42.944869,-115.97785800000001,ID,812,2018
6.2,Hydroelectric,44.5256,-116.0483,ID,813,2018
2.5,Hydroelectric,42.66701,-114.78012,ID,814,2018
13.5,Hydroelectric,42.865783,-114.906172,ID,815,2018
15.0,Hydroelectric,42.841608,-114.90361100000001,ID,816,2018
2.5,Other,45.183368,-113.88530700000001,ID,817,2018
11.5,Hydroelectric,42.5975,-114.4033,ID,818,2018
12.5,Hydroelectric,43.2435,-116.3791,ID,819,2018
6.8,Hydroelectric,42.740542,-114.836722,ID,820,2018
8.4,Hydroelectric,42.5892,-114.3553,ID,821,2018
9.0,Hydroelectric,42.767421999999996,-114.924692,ID,822,2018
8.3,Hydroelectric,42.864267,-114.88554199999999,ID,823,2018
2.7,Hydroelectric,44.07863,-111.497326,ID,825,2018
11.0,Hydroelectric,42.53675,-111.793967,ID,827,2018
10.0,Hydroelectric,42.267773999999996,-111.748531,ID,829,2018
7.5,Hydroelectric,42.64455,-111.69668899999999,ID,831,2018
59.4,Hydroelectric,48.084444,-116.05305600000001,ID,833,2018
2.2,Hydroelectric,47.703333,-116.95388899999999,ID,835,2018
1.0,Hydroelectric,39.272108,-120.93250800000001,CA,839,2018
103.0,Hydroelectric,46.5143,-116.2977,ID,840,2018
8.0,Hydroelectric,43.491398,-112.04541,ID,841,2018
3.0,Hydroelectric,43.468398,-112.062602,ID,843,2018
8.0,Hydroelectric,43.552695,-112.050953,ID,844,2018
0.5,Hydroelectric,39.0096,-121.0591,CA,846,2018
44.1,Hydroelectric,43.334849,-111.205752,ID,850,2018
14.0,Hydroelectric,48.180245,-116.99859,ID,851,2018
280.5,Coal,40.5958,-89.6631,IL,856,2018
388.9,Coal,39.0586,-89.4031,IL,861,2018
223.2,Natural Gas,37.6577,-89.511161,IL,862,2018
1009.3,Nuclear,41.39,-88.27,IL,869,2018
360.4,Natural Gas,41.4931,-88.1153,IL,874,2018
659.5,Coal,39.590556,-89.49638900000001,IL,876,2018
892.8,Coal,40.5408,-89.6786,IL,879,2018
1009.3,Nuclear,41.726110999999996,-90.310278,IL,880,2018
28.0,Other,42.3833,-87.8133,IL,883,2018
326.4,Coal,42.3833,-87.8133,IL,883,2018
598.4,Coal,41.6334,-88.0629,IL,884,2018
38.0,Other,41.8508,-87.6533,IL,886,2018
183.3,Coal,37.2094,-88.858889,IL,887,2018
625.1,Coal,38.205,-89.8544,IL,889,2018
488.0,Coal,40.2797,-90.08,IL,891,2018
75.0,Coal,41.3028,-89.315,IL,892,2018
18.0,Natural Gas,41.509959,-90.534021,IL,899,2018
0.9,Hydroelectric,41.509959,-90.534021,IL,899,2018
55.0,Other,38.8348,-122.7677,CA,902,2018
0.6,Hydroelectric,42.4511,-89.0756,IL,903,2018
19.6,Hydroelectric,34.8158,-118.6867,CA,905,2018
61.0,Natural Gas,38.6642,-90.1764,IL,913,2018
9.4,Hydroelectric,46.982514,-119.257764,WA,917,2018
0.7,Hydroelectric,39.205622999999996,-111.33438100000001,UT,925,2018
3.0,Other,38.607456,-89.524514,IL,934,2018
0.2,Other,40.548586,-90.513814,IL,935,2018
2.5,Other,38.6106,-89.3583,IL,936,2018
1.7,Other,38.0967,-88.1631,IL,937,2018
2.4,Other,38.380709,-88.366006,IL,940,2018
1.5,Natural Gas,40.246109999999994,-88.638761,IL,941,2018
1.1,Other,40.246109999999994,-88.638761,IL,941,2018
0.4,Other,38.425556,-89.91444399999999,IL,943,2018
5.6,Natural Gas,41.451494,-90.148547,IL,944,2018
1.5,Wind,41.451494,-90.148547,IL,944,2018
1.2,Solar,41.451494,-90.148547,IL,944,2018
4.8,Other,41.451494,-90.148547,IL,944,2018
1.6,Other,38.7412,-89.6849,IL,946,2018
0.6,Other,38.094683,-88.541331,IL,948,2018
1.8,Other,39.392138,-87.68513,IL,949,2018
2.7,Other,41.3237,-89.1123,IL,955,2018
1.9,Hydroelectric,41.3237,-89.1123,IL,955,2018
4.4,Hydroelectric,30.388516999999997,-84.646624,FL,956,2018
2.3,Natural Gas,41.375528,-89.464872,IL,957,2018
1.8,Other,40.312222,-88.159444,IL,958,2018
2.4,Other,38.2165,-89.9992,IL,959,2018
0.9,Other,41.9093,-89.0498,IL,960,2018
2.5,Natural Gas,41.9093,-89.0498,IL,960,2018
0.3,Solar,41.9093,-89.0498,IL,960,2018
2.5,Natural Gas,41.9092,-89.0504,IL,961,2018
1.8,Other,41.9092,-89.0504,IL,961,2018
90.2,Coal,39.754803,-89.602389,IL,963,2018
1.8,Other,39.757327000000004,-89.600512,IL,964,2018
17.5,Other,39.806868,-89.641653,IL,965,2018
4.3,Other,39.596667,-88.611944,IL,969,2018
3.1,Other,38.334786,-90.158939,IL,971,2018
6.6,Natural Gas,38.334786,-90.158939,IL,971,2018
9.4,Natural Gas,42.115589,-87.731025,IL,972,2018
2.6,Other,42.115589,-87.731025,IL,972,2018
33.0,Coal,37.619747,-88.953114,IL,976,2018
75.0,Natural Gas,37.619747,-88.953114,IL,976,2018
217.3,Coal,38.7378,-85.4206,IN,983,2018
1.4,Hydroelectric,41.6928,-85.965,IN,986,2018
0.2,Hydroelectric,42.603349,-111.705304,ID,987,2018
0.6,Hydroelectric,41.665,-86.1322,IN,989,2018
100.0,Natural Gas,39.711319,-86.196867,IN,990,2018
20.0,Other,39.711319,-86.196867,IN,990,2018
207.0,Natural Gas,39.485170000000004,-86.4183,IN,991,2018
15.0,Natural Gas,39.7631,-86.1667,IN,992,2018
670.9,Coal,38.5281,-87.2525,IN,994,2018
2.7,Other,38.5281,-87.2525,IN,994,2018
37.5,Natural Gas,41.645,-87.1225,IN,995,2018
540.0,Coal,41.7208,-86.9086,IN,997,2018
2.0,Hydroelectric,40.7803,-86.76,IN,998,2018
4.3,Hydroelectric,40.6564,-86.7528,IN,999,2018
531.0,Coal,39.9242,-87.4244,IN,1001,2018
2.6,Other,39.9242,-87.4244,IN,1001,2018
112.5,Natural Gas,39.9242,-87.4244,IN,1001,2018
236.5,Coal,38.8067,-87.2472,IN,1004,2018
21.6,Hydroelectric,38.7795,-84.964,IN,1005,2018
50.0,Natural Gas,40.0969,-85.9714,IN,1007,2018
150.0,Coal,38.2636,-85.8381,IN,1008,2018
88.8,Natural Gas,37.969116,-87.604879,IN,1011,2018
103.7,Coal,37.9111,-87.3275,IN,1012,2018
10.7,Natural Gas,38.0211,-87.5172,IN,1013,2018
28.8,Natural Gas,35.0986,-78.8294,NC,1016,2018
0.6,Hydroelectric,39.255911,-111.62149099999999,UT,1020,2018
11.5,Coal,40.048889,-86.8992,IN,1024,2018
0.8,Other,40.048889,-86.8992,IN,1024,2018
1.8,Other,40.7551,-86.0575,IN,1037,2018
2.0,Other,40.939528,-87.154472,IN,1038,2018
5.0,Natural Gas,40.939528,-87.154472,IN,1038,2018
33.0,Coal,39.8028,-84.8953,IN,1040,2018
274.5,Coal,43.3359,-91.1675,IA,1047,2018
679.5,Nuclear,42.1011,-91.7781,IA,1060,2018
0.6,Hydroelectric,42.069987,-90.69765699999999,IA,1067,2018
63.0,Natural Gas,42.0474,-92.859444,IA,1068,2018
14.6,Coal,41.944039000000004,-91.639167,IA,1073,2018
148.8,Natural Gas,41.944039000000004,-91.639167,IA,1073,2018
18.0,Natural Gas,41.671877,-91.563999,IA,1079,2018
106.0,Natural Gas,41.54,-90.4481,IA,1081,2018
725.8,Coal,41.18,-95.8408,IA,1082,2018
16.0,Natural Gas,41.590218,-93.619499,IA,1084,2018
584.1,Coal,42.299794,-96.361707,IA,1091,2018
18.0,Natural Gas,43.0563,-92.6932,IA,1097,2018
212.0,Coal,40.7412,-91.116667,IA,1104,2018
19.7,Natural Gas,40.7412,-91.116667,IA,1104,2018
7.6,Hydroelectric,40.3965,-91.3719,IA,1109,2018
3.2,Other,43.0733,-94.2392,IA,1120,2018
1.0,Other,42.6736,-95.3026,IA,1121,2018
37.5,Natural Gas,42.0258,-93.6089,IA,1122,2018
0.2,Other,41.444224,-94.766474,IA,1123,2018
10.0,Natural Gas,41.409,-95.0,IA,1124,2018
0.6,Other,43.292628,-94.217075,IA,1125,2018
1.6,Other,42.25,-90.4167,IA,1126,2018
2.8,Natural Gas,40.7031,-92.4253,IA,1127,2018
0.3,Other,40.7031,-92.4253,IA,1127,2018
2.3,Other,41.7278,-92.4479,IA,1128,2018
0.7,Other,42.29821,-91.011974,IA,1129,2018
19.6,Natural Gas,42.512,-92.476,IA,1130,2018
16.5,Natural Gas,42.5267,-92.4394,IA,1131,2018
2.0,Other,42.280827,-91.532705,IA,1132,2018
2.8,Other,40.9871,-94.7352,IA,1134,2018
1.8,Other,42.260162,-94.069243,IA,1135,2018
1.6,Other,43.4028,-94.8433,IA,1137,2018
3.0,Natural Gas,43.4028,-94.8433,IA,1137,2018
1.2,Other,43.263234999999995,-93.63538299999999,IA,1138,2018
2.5,Other,42.282807,-94.288965,IA,1141,2018
0.5,Other,43.2397,-94.7498,IA,1142,2018
1.7,Other,42.0296,-94.3699,IA,1143,2018
2.2,Other,42.363094,-92.772322,IA,1145,2018
1.7,Other,41.644542,-95.315283,IA,1146,2018
4.0,Other,41.359491,-93.56326800000001,IA,1150,2018
2.0,Other,43.4301,-95.3153,IA,1153,2018
3.0,Other,43.4172,-93.5322,IA,1154,2018
2.8,Other,40.622,-93.9326,IA,1155,2018
1.8,Other,42.3159,-92.1928,IA,1156,2018
0.8,Other,42.8486,-94.8506,IA,1157,2018
0.3,Other,40.88,-94.5589,IA,1158,2018
0.2,Other,41.9067,-95.0347,IA,1160,2018
3.1,Natural Gas,42.035556,-90.665,IA,1162,2018
1.8,Other,42.035556,-90.665,IA,1162,2018
1.2,Other,43.023733,-91.174927,IA,1163,2018
0.6,Other,43.326083000000004,-95.148339,IA,1164,2018
0.2,Other,41.586026000000004,-92.5228,IA,1165,2018
1.7,Natural Gas,41.586026000000004,-92.5228,IA,1165,2018
2.0,Other,40.971826,-91.551221,IA,1166,2018
25.0,Coal,41.3917,-91.0569,IA,1167,2018
3.5,Natural Gas,43.0689,-92.3201,IA,1168,2018
5.3,Other,43.0689,-92.3201,IA,1168,2018
0.4,Other,42.0372,-94.0462,IA,1169,2018
3.2,Natural Gas,43.279722,-92.810556,IA,1172,2018
3.6,Other,43.279722,-92.810556,IA,1172,2018
0.8,Solar,43.279722,-92.810556,IA,1172,2018
1.6,Wind,43.279722,-92.810556,IA,1172,2018
1.0,Hydroelectric,41.016346,-92.414873,IA,1173,2018
0.7,Other,42.0507,-90.3942,IA,1176,2018
1.8,Natural Gas,42.0507,-90.3942,IA,1176,2018
0.6,Other,43.08713,-95.62595999999999,IA,1177,2018
0.4,Other,43.0489,-92.9468,IA,1180,2018
2.5,Other,43.429444000000004,-96.169166,IA,1181,2018
2.0,Natural Gas,43.405,-95.7261,IA,1184,2018
23.8,Other,43.144585,-95.144257,IA,1186,2018
0.6,Other,42.01667,-93.16333,IA,1187,2018
1.3,Other,42.186076,-93.600479,IA,1188,2018
0.6,Other,41.503889,-94.3172,IA,1190,2018
2.6,Other,42.8464,-92.0978,IA,1191,2018
1.1,Other,42.1926,-92.4636,IA,1192,2018
2.0,Other,40.9315,-94.9855,IA,1193,2018
1.3,Other,42.1697,-92.0222,IA,1194,2018
21.3,Other,42.471022,-93.81499000000001,IA,1198,2018
1.1,Other,42.961151,-94.445574,IA,1199,2018
2.5,Other,41.569128000000006,-91.26405,IA,1200,2018
1.1,Other,43.064444,-94.421944,IA,1201,2018
1.6,Other,41.587748,-91.019456,IA,1202,2018
1.5,Other,41.3372,-94.0126,IA,1203,2018
7.5,Natural Gas,41.1136,-94.3472,IA,1206,2018
37.5,Natural Gas,43.1606,-95.2569,IA,1217,2018
2.0,Other,39.7581,-101.5319,KS,1224,2018
16.0,Natural Gas,39.403001,-101.038202,KS,1225,2018
50.0,Natural Gas,37.1611,-100.7619,KS,1230,2018
149.0,Natural Gas,37.7328,-99.9497,KS,1233,2018
81.6,Natural Gas,38.41,-98.8689,KS,1235,2018
16.3,Natural Gas,37.072616,-94.698704,KS,1239,2018
2.9,Other,37.7903,-97.52166700000001,KS,1240,2018
98.3,Natural Gas,37.7903,-97.52166700000001,KS,1240,2018
873.0,Coal,38.3481,-94.6456,KS,1241,2018
71.0,Natural Gas,38.0906,-97.87472199999999,KS,1248,2018
129.0,Other,38.0906,-97.87472199999999,KS,1248,2018
114.0,Coal,39.0072,-95.26916700000001,KS,1250,2018
4.1,Natural Gas,37.1517,-98.0311,KS,1258,2018
0.6,Natural Gas,37.193787,-99.76307299999999,KS,1259,2018
1.2,Other,37.193787,-99.76307299999999,KS,1259,2018
1.1,Natural Gas,37.678453999999995,-96.97193,KS,1261,2018
0.3,Other,37.678453999999995,-96.97193,KS,1261,2018
2.0,Other,38.7745,-95.1867,KS,1262,2018
1.0,Other,39.832769,-97.632038,KS,1263,2018
1.5,Other,39.4578,-98.1122,KS,1264,2018
1.1,Natural Gas,38.7551,-95.8368,KS,1265,2018
2.0,Other,38.193441,-95.749953,KS,1266,2018
1.0,Natural Gas,38.193441,-95.749953,KS,1266,2018
60.0,Natural Gas,37.6953,-95.4586,KS,1268,2018
3.0,Natural Gas,39.373965999999996,-97.127211,KS,1270,2018
2.0,Other,37.037344,-95.612689,KS,1271,2018
18.7,Natural Gas,37.037344,-95.612689,KS,1271,2018
1.7,Other,39.394414000000005,-101.05837199999999,KS,1272,2018
2.1,Other,38.354514,-98.58343599999999,KS,1274,2018
1.0,Other,37.56681,-95.237499,KS,1276,2018
1.5,Other,38.2697,-95.2447,KS,1278,2018
1.4,Natural Gas,37.507709000000006,-94.839318,KS,1279,2018
2.0,Natural Gas,39.341621999999994,-101.705188,KS,1280,2018
0.7,Other,39.341621999999994,-101.705188,KS,1280,2018
1.6,Other,38.6658,-96.9492,KS,1283,2018
1.3,Natural Gas,39.3582,-99.8417,KS,1285,2018
1.0,Other,38.513000000000005,-98.7747,KS,1286,2018
2.0,Natural Gas,38.513000000000005,-98.7747,KS,1286,2018
2.0,Other,39.4735,-95.73155,KS,1287,2018
3.1,Natural Gas,39.4735,-95.73155,KS,1287,2018
5.0,Natural Gas,37.923076,-95.425572,KS,1291,2018
2.7,Other,37.923076,-95.425572,KS,1291,2018
2.5,Other,38.080332,-99.893587,KS,1292,2018
50.1,Natural Gas,39.0867,-94.651389,KS,1294,2018
65.7,Other,39.1492,-94.6381,KS,1295,2018
81.6,Natural Gas,39.1492,-94.6381,KS,1295,2018
2.2,Natural Gas,37.383109999999995,-98.070364,KS,1296,2018
1.1,Other,38.531667,-99.30833299999999,KS,1297,2018
2.0,Other,38.176167,-99.09998399999999,KS,1299,2018
1.3,Other,39.03719,-98.15299300000001,KS,1300,2018
72.4,Natural Gas,38.363411,-97.68335,KS,1305,2018
71.2,Other,38.363411,-97.68335,KS,1305,2018
0.9,Natural Gas,37.285176,-100.332438,KS,1306,2018
2.1,Other,37.285176,-100.332438,KS,1306,2018
1.3,Natural Gas,39.1194,-97.7086,KS,1307,2018
2.0,Other,39.1194,-97.7086,KS,1307,2018
1.1,Other,39.8217,-100.5289,KS,1312,2018
1.1,Natural Gas,38.633183,-95.827658,KS,1313,2018
0.8,Other,38.633183,-95.827658,KS,1313,2018
2.3,Other,38.501719,-94.96006899999999,KS,1314,2018
2.3,Other,39.441978999999996,-98.69029599999999,KS,1315,2018
0.5,Natural Gas,39.441978999999996,-98.69029599999999,KS,1315,2018
11.5,Natural Gas,38.615579,-95.279742,KS,1316,2018
14.0,Natural Gas,37.6359,-98.7433,KS,1317,2018
1.5,Other,37.6359,-98.7433,KS,1317,2018
3.6,Natural Gas,38.893333,-98.856944,KS,1319,2018
2.5,Other,38.893333,-98.856944,KS,1319,2018
3.0,Other,39.904922,-95.80336700000001,KS,1320,2018
4.4,Natural Gas,39.904922,-95.80336700000001,KS,1320,2018
1.5,Other,39.770868,-101.810082,KS,1321,2018
1.3,Other,37.9953,-98.7602,KS,1322,2018
1.0,Natural Gas,38.890552,-101.751525,KS,1324,2018
1.4,Other,37.956117,-98.59928599999999,KS,1325,2018
1.5,Other,38.2143,-98.2071,KS,1326,2018
1.1,Natural Gas,39.43619,-99.27793,KS,1327,2018
1.3,Natural Gas,39.1992,-96.3086,KS,1328,2018
1.2,Other,39.7306,-96.9795,KS,1329,2018
20.0,Natural Gas,37.261371999999994,-97.4057,KS,1330,2018
2.0,Other,37.261371999999994,-97.4057,KS,1330,2018
11.0,Natural Gas,37.2354,-97.01100000000001,KS,1332,2018
97.9,Natural Gas,37.9703,-100.8956,KS,1336,2018
280.5,Natural Gas,38.1707,-82.6176,KY,1353,2018
9.4,Hydroelectric,37.7864,-84.7028,KY,1354,2018
113.6,Coal,37.788309999999996,-84.71257,KY,1355,2018
126.0,Natural Gas,37.788309999999996,-84.71257,KY,1355,2018
10.0,Solar,37.788309999999996,-84.71257,KY,1355,2018
556.9,Coal,38.7497,-85.035,KY,1356,2018
20.7,Natural Gas,38.0794,-84.5194,KY,1358,2018
0.7,Hydroelectric,37.8297,-84.7247,KY,1359,2018
16.3,Natural Gas,38.1831,-85.8892,KY,1363,2018
355.5,Coal,38.0525,-85.9103,KY,1364,2018
13.7,Hydroelectric,38.2832,-85.7792,KY,1365,2018
16.0,Natural Gas,38.223592,-85.84170400000001,KY,1366,2018
18.0,Natural Gas,38.280278,-85.702331,KY,1368,2018
32.5,Hydroelectric,37.0217,-88.2211,KY,1371,2018
163.2,Coal,37.7942,-87.0608,KY,1374,2018
1.3,Other,38.2049,-84.2383,KY,1376,2018
44.6,Hydroelectric,37.0131,-88.2692,KY,1377,2018
1150.2,Coal,37.2608,-86.9783,KY,1378,2018
231.0,Natural Gas,37.2608,-86.9783,KY,1378,2018
175.0,Coal,37.1517,-88.775,KY,1379,2018
45.0,Hydroelectric,36.8691,-85.147,KY,1380,2018
205.0,Coal,37.9631,-86.7911,KY,1381,2018
200.0,Coal,37.6469,-87.5028,KY,1382,2018
96.0,Coal,37.6461,-87.5019,KY,1383,2018
98.8,Natural Gas,37.6461,-87.5019,KY,1383,2018
113.6,Coal,36.9981,-84.5919,KY,1384,2018
23.0,Other,30.4922,-91.1864,LA,1391,2018
50.0,Natural Gas,30.4922,-91.1864,LA,1391,2018
113.6,Other,30.2844,-93.2911,LA,1393,2018
591.8,Natural Gas,30.2844,-93.2911,LA,1393,2018
614.6,Coal,30.2844,-93.2911,LA,1393,2018
113.6,Natural Gas,30.8439,-92.261111,LA,1396,2018
348.5,Natural Gas,29.822221999999996,-91.5425,LA,1400,2018
420.7,Natural Gas,30.005066999999997,-90.461694,LA,1402,2018
895.1,Natural Gas,29.9472,-90.1458,LA,1403,2018
59.3,Natural Gas,32.7047,-92.0792,LA,1404,2018
125.0,Natural Gas,32.5181,-93.7611,LA,1416,2018
25.0,Natural Gas,32.7047,-93.9597,LA,1417,2018
12.6,Natural Gas,29.5806,-90.7225,LA,1439,2018
2.3,Natural Gas,30.726111,-91.36833299999999,LA,1453,2018
4.1,Other,30.234627000000003,-92.27217399999999,LA,1456,2018
113.6,Natural Gas,30.6739,-91.3556,LA,1464,2018
2.0,Other,44.9136,-67.0033,ME,1468,2018
2.5,Hydroelectric,44.5442,-68.4306,ME,1469,2018
0.7,Hydroelectric,44.942064,-68.64504000000001,ME,1475,2018
0.4,Hydroelectric,44.9094,-68.6833,ME,1478,2018
3.6,Hydroelectric,44.135332,-70.201499,ME,1480,2018
2.0,Hydroelectric,43.6136,-70.5525,ME,1481,2018
1.2,Hydroelectric,43.687688,-70.611553,ME,1482,2018
12.6,Hydroelectric,43.920486,-69.96781899999999,ME,1483,2018
17.5,Other,43.6436,-70.2544,ME,1484,2018
6.6,Hydroelectric,43.4956,-70.4472,ME,1486,2018
0.6,Hydroelectric,44.134572,-70.203715,ME,1488,2018
6.4,Hydroelectric,44.152854,-70.209378,ME,1491,2018
15.0,Hydroelectric,45.4592,-69.8658,ME,1492,2018
2.4,Hydroelectric,43.8525,-70.7969,ME,1493,2018
2.8,Hydroelectric,44.548544,-69.710404,ME,1497,2018
1.6,Hydroelectric,44.569872,-69.681841,ME,1498,2018
1.8,Hydroelectric,44.534397,-69.652232,ME,1500,2018
1.1,Hydroelectric,43.802517,-70.44991999999999,ME,1501,2018
0.7,Hydroelectric,44.629517,-69.583527,ME,1504,2018
8.4,Hydroelectric,43.5708,-70.5583,ME,1505,2018
50.0,Other,43.7508,-70.1567,ME,1507,2018
0.6,Hydroelectric,43.66687,-70.602125,ME,1508,2018
3.0,Hydroelectric,44.763875,-69.71828000000001,ME,1509,2018
7.0,Hydroelectric,44.9589,-69.8703,ME,1510,2018
24.0,Hydroelectric,45.0703,-69.9064,ME,1511,2018
7.5,Other,46.848,-68.0026,ME,1513,2018
0.4,Hydroelectric,46.848,-68.0026,ME,1513,2018
2.0,Other,46.71,-67.9556,ME,1514,2018
1.5,Hydroelectric,46.556477,-68.325538,ME,1516,2018
103.5,Natural Gas,39.2663,-76.6047,MD,1553,2018
132.8,Natural Gas,39.1781,-76.5268,MD,1554,2018
136.0,Coal,39.1781,-76.5268,MD,1554,2018
414.7,Other,39.1781,-76.5268,MD,1554,2018
18.0,Natural Gas,39.4217,-76.5087,MD,1555,2018
53.1,Other,39.442836,-76.221761,MD,1556,2018
192.0,Natural Gas,39.442836,-76.221761,MD,1556,2018
20.7,Other,39.2986,-76.5636,MD,1557,2018
25.0,Other,39.2369,-76.5133,MD,1559,2018
121.5,Natural Gas,39.266040000000004,-76.629537,MD,1560,2018
2.9,Other,37.994134,-75.83767900000001,MD,1563,2018
18.6,Other,38.4878,-75.8208,MD,1564,2018
10.0,Hydroelectric,39.523,-79.413,MD,1567,2018
659.0,Natural Gas,38.5444,-76.6861,MD,1571,2018
16.0,Other,38.5444,-76.6861,MD,1571,2018
364.0,Coal,38.5444,-76.6861,MD,1571,2018
196.0,Coal,39.2097,-77.4644,MD,1572,2018
19.0,Other,39.2097,-77.4644,MD,1572,2018
163.0,Natural Gas,39.2097,-77.4644,MD,1572,2018
65.0,Other,38.3592,-76.9767,MD,1573,2018
626.0,Coal,38.3592,-76.9767,MD,1573,2018
45.0,Hydroelectric,39.6572,-76.1752,MD,1574,2018
3.5,Other,38.7786,-76.0769,MD,1580,2018
14.2,Other,42.2672,-71.3983,MA,1586,2018
617.0,Other,42.3908,-71.0675,MA,1588,2018
278.6,Natural Gas,42.3908,-71.0675,MA,1588,2018
670.0,Nuclear,41.9438,-70.578,MA,1590,2018
45.0,Other,42.140028,-71.44644100000001,MA,1592,2018
27.2,Natural Gas,42.3633,-71.0792,MA,1595,2018
20.0,Other,42.3633,-71.0792,MA,1595,2018
2.7,Other,41.425785999999995,-70.608273,MA,1597,2018
585.0,Other,41.7694,-70.5097,MA,1599,2018
0.7,Hydroelectric,42.2086,-72.6014,MA,1603,2018
0.8,Hydroelectric,42.1919,-72.6097,MA,1604,2018
17.6,Hydroelectric,42.2119,-72.6036,MA,1605,2018
0.8,Hydroelectric,42.200592,-72.594432,MA,1607,2018
3.7,Other,41.2583,-70.0517,MA,1615,2018
17.5,Hydroelectric,42.691179999999996,-72.9561,MA,1620,2018
10.3,Hydroelectric,42.5875,-72.5793,MA,1629,2018
13.0,Hydroelectric,42.117112,-72.86466300000001,MA,1630,2018
21.1,Other,42.4433,-73.2058,MA,1631,2018
0.4,Hydroelectric,42.5914,-72.7308,MA,1634,2018
1.6,Hydroelectric,42.157896,-72.48643,MA,1637,2018
1.8,Hydroelectric,42.176047,-72.409521,MA,1638,2018
113.6,Natural Gas,42.095,-72.595,MA,1642,2018
17.0,Other,42.095,-72.595,MA,1642,2018
20.4,Other,42.336215,-73.235486,MA,1643,2018
76.0,Natural Gas,42.235,-70.9672,MA,1660,2018
1.2,Natural Gas,42.6986,-70.8697,MA,1670,2018
1.3,Other,42.6986,-70.8697,MA,1670,2018
21.3,Natural Gas,42.542949,-70.928314,MA,1678,2018
28.3,Other,41.8653,-71.1061,MA,1682,2018
