Nameplate,Technology,Latitude,Longitude,State,Plant_ID
9.3,Hydroelectric,56.986284,-135.12275,AK,313
2,Hydroelectric,32.673097,-115.392026,CA,314
2,Hydroelectric,32.673097,-115.392026,CA,314
156,Natural Gas,33.7688,-118.1009,CA,315
156,Natural Gas,33.7688,-118.1009,CA,315
310,Natural Gas,33.7688,-118.1009,CA,315
310,Natural Gas,33.7688,-118.1009,CA,315
495,Natural Gas,33.7688,-118.1009,CA,315
495,Natural Gas,33.7688,-118.1009,CA,315
8.5,Hydroelectric,34.0969,-118.4795,CA,316
19.8,Hydroelectric,37.2042,-119.2396,CA,317
15.8,Hydroelectric,37.2042,-119.2396,CA,317
21.6,Hydroelectric,37.2042,-119.2396,CA,317
31.2,Hydroelectric,37.2042,-119.2396,CA,317
15.8,Hydroelectric,37.2,-119.3069,CA,318
15.8,Hydroelectric,37.2,-119.3069,CA,318
17.5,Hydroelectric,37.2,-119.3069,CA,318
17.5,Hydroelectric,37.2,-119.3069,CA,318
34,Hydroelectric,37.148517,-119.386623,CA,319
34,Hydroelectric,37.148517,-119.386623,CA,319
34,Hydroelectric,37.148517,-119.386623,CA,319
36,Hydroelectric,37.148517,-119.386623,CA,319
36.5,Hydroelectric,37.148517,-119.386623,CA,319
50,Hydroelectric,37.139,-119.4898,CA,320
50,Hydroelectric,37.139,-119.4898,CA,320
30,Hydroelectric,37.2096,-119.3289,CA,321
45,Hydroelectric,37.2096,-119.3289,CA,321
55,Hydroelectric,37.200062,-119.30681,CA,322
55,Hydroelectric,37.200062,-119.30681,CA,322
2.5,Hydroelectric,37.273581,-118.573339,CA,323
2.5,Hydroelectric,37.273581,-118.573339,CA,323
2.3,Hydroelectric,37.273581,-118.573339,CA,323
2.8,Hydroelectric,37.301962,-118.531957,CA,324
2.8,Hydroelectric,37.301962,-118.531957,CA,324
2.8,Hydroelectric,37.301962,-118.531957,CA,324
1,Hydroelectric,37.323035,-118.501714,CA,325
1,Hydroelectric,37.323035,-118.501714,CA,325
2,Hydroelectric,37.323035,-118.501714,CA,325
2.2,Hydroelectric,37.323035,-118.501714,CA,325
2,Hydroelectric,37.323035,-118.501714,CA,325
2,Hydroelectric,37.3344,-118.4797,CA,326
2.5,Hydroelectric,37.3344,-118.4797,CA,326
1.6,Hydroelectric,37.3499,-118.4628,CA,327
3,Hydroelectric,35.588069,-118.524804,CA,328
3,Hydroelectric,35.588069,-118.524804,CA,328
6,Hydroelectric,35.588069,-118.524804,CA,328
1.5,Hydroelectric,34.155162,-117.397119,CA,332
1.5,Hydroelectric,34.155162,-117.397119,CA,332
218,Natural Gas,33.6439,-117.9792,CA,335
218,Natural Gas,33.6439,-117.9792,CA,335
1.8,Hydroelectric,36.461326,-118.87988,CA,336
2.3,Hydroelectric,36.465066,-118.862023,CA,337
2.4,Hydroelectric,36.486059,-118.835645,CA,338
2.4,Hydroelectric,36.486059,-118.835645,CA,338
20.5,Hydroelectric,35.776185,-118.436233,CA,339
19.8,Hydroelectric,35.776185,-118.436233,CA,339
6.6,Hydroelectric,35.460303,-118.77959,CA,340
6.6,Hydroelectric,35.460303,-118.77959,CA,340
6.6,Hydroelectric,35.460303,-118.77959,CA,340
6.6,Hydroelectric,35.460303,-118.77959,CA,340
63,Natural Gas,33.7641,-118.2248,CA,341
63,Natural Gas,33.7641,-118.2248,CA,341
63,Natural Gas,33.7641,-118.2248,CA,341
63,Natural Gas,33.7641,-118.2248,CA,341
1.5,Hydroelectric,38.042729,-119.172015,CA,342
1.5,Hydroelectric,38.042729,-119.172015,CA,342
95,Hydroelectric,37.220302,-119.337983,CA,344
95,Hydroelectric,37.220302,-119.337983,CA,344
806,Natural Gas,34.1292,-119.1689,CA,350
806,Natural Gas,34.1292,-119.1689,CA,350
11.3,Hydroelectric,37.944237,-119.2161,CA,353
10.8,Hydroelectric,37.257045,-119.158936,CA,354
163.2,Natural Gas,33.8504,-118.395,CA,356
163.2,Natural Gas,33.8504,-118.395,CA,356
495,Natural Gas,33.8504,-118.395,CA,356
495,Natural Gas,33.8504,-118.395,CA,356
5.9,Hydroelectric,37.766954,-119.123284,CA,357
7.2,Hydroelectric,37.766954,-119.123284,CA,357
164.6,Natural Gas,34.0818,-117.2418,CA,358
164.6,Natural Gas,34.0818,-117.2418,CA,358
189.2,Natural Gas,34.0818,-117.2418,CA,358
164.6,Natural Gas,34.0818,-117.2418,CA,358
164.6,Natural Gas,34.0818,-117.2418,CA,358
189.2,Natural Gas,34.0818,-117.2418,CA,358
0.8,Hydroelectric,34.14522,-117.058481,CA,361
0.8,Hydroelectric,34.14522,-117.058481,CA,361
0.8,Hydroelectric,34.14522,-117.058481,CA,361
0.8,Hydroelectric,34.14522,-117.058481,CA,361
3.1,Hydroelectric,34.107245,-117.099091,CA,363
1.3,Hydroelectric,36.13568,-118.788868,CA,365
1.3,Hydroelectric,36.13568,-118.788868,CA,365
1200,Nuclear,46.4711,-119.3339,WA,371
7.5,Hydroelectric,38.2569,-120.8507,CA,376
7.5,Hydroelectric,38.2569,-120.8507,CA,376
8.6,Hydroelectric,38.2569,-120.8507,CA,376
20,Natural Gas,34.1556,-118.2782,CA,377
20,Natural Gas,34.1556,-118.2782,CA,377
23,Other,34.1556,-118.2782,CA,377
50,Natural Gas,34.1556,-118.2782,CA,377
50,Natural Gas,34.1556,-118.2782,CA,377
25.4,Natural Gas,34.1556,-118.2782,CA,377
55.1,Natural Gas,34.1556,-118.2782,CA,377
57.4,Natural Gas,34.1556,-118.2782,CA,377
0.7,Hydroelectric,47.287206,-93.498266,MN,378
0.3,Hydroelectric,47.287206,-93.498266,MN,378
78.4,Hydroelectric,37.896649,-119.9675,CA,380
78.4,Hydroelectric,37.896649,-119.9675,CA,380
50,Hydroelectric,37.809388,-120.299254,CA,381
50,Hydroelectric,37.809388,-120.299254,CA,381
39.5,Hydroelectric,37.877667,-119.953233,CA,382
39.5,Hydroelectric,37.877667,-119.953233,CA,382
36.5,Hydroelectric,37.877667,-119.953233,CA,382
660,Natural Gas,41.494636,-88.123827,IL,384
660,Natural Gas,41.494636,-88.123827,IL,384
5,Hydroelectric,32.705435,-115.030975,CA,385
5,Hydroelectric,32.705435,-115.030975,CA,385
4.8,Hydroelectric,32.705428,-115.126103,CA,386
4.4,Hydroelectric,32.705428,-115.126103,CA,386
10,Hydroelectric,32.705341,-115.219067,CA,387
9.6,Hydroelectric,32.705341,-115.219067,CA,387
16.5,Hydroelectric,32.736642,-114.713858,CA,388
16.5,Hydroelectric,32.736642,-114.713858,CA,388
34.5,Natural Gas,32.802222,-115.54,CA,389
89.9,Natural Gas,32.802222,-115.54,CA,389
65.9,Natural Gas,32.802222,-115.54,CA,389
43.2,Natural Gas,32.802222,-115.54,CA,389
43.2,Natural Gas,32.802222,-115.54,CA,389
81.6,Natural Gas,32.802222,-115.54,CA,389
30,Other,32.802222,-115.54,CA,389
6,Hydroelectric,61.0828,-146.3033,AK,390
6,Hydroelectric,61.0828,-146.3033,AK,390
3.2,Hydroelectric,37.142795,-118.324075,CA,391
271,Hydroelectric,34.587237,-118.656638,CA,392
271,Hydroelectric,34.587237,-118.656638,CA,392
271,Hydroelectric,34.587237,-118.656638,CA,392
271,Hydroelectric,34.587237,-118.656638,CA,392
271,Hydroelectric,34.587237,-118.656638,CA,392
271,Hydroelectric,34.587237,-118.656638,CA,392
56,Hydroelectric,34.587237,-118.656638,CA,392
37.5,Hydroelectric,37.437921,-118.556988,CA,393
0.8,Hydroelectric,36.443421,-118.04389,CA,394
0.8,Hydroelectric,36.443421,-118.04389,CA,394
10.1,Hydroelectric,34.318248,-118.494449,CA,396
2,Hydroelectric,34.103931,-118.413377,CA,397
2.8,Hydroelectric,36.109722,-117.956667,CA,398
2.8,Hydroelectric,36.109722,-117.956667,CA,398
85.3,Natural Gas,33.7706,-118.2656,CA,399
85.3,Natural Gas,33.7706,-118.2656,CA,399
75,Natural Gas,33.7706,-118.2656,CA,399
60.5,Natural Gas,33.7706,-118.2656,CA,399
60.5,Natural Gas,33.7706,-118.2656,CA,399
60.5,Natural Gas,33.7706,-118.2656,CA,399
60.5,Natural Gas,33.7706,-118.2656,CA,399
60.5,Natural Gas,33.7706,-118.2656,CA,399
230,Natural Gas,33.764741,-118.09913,CA,400
182.8,Natural Gas,33.764741,-118.09913,CA,400
108.2,Natural Gas,33.764741,-118.09913,CA,400
108.2,Natural Gas,33.764741,-118.09913,CA,400
108.2,Natural Gas,33.764741,-118.09913,CA,400
108.2,Natural Gas,33.764741,-118.09913,CA,400
108.2,Natural Gas,33.764741,-118.09913,CA,400
108.2,Natural Gas,33.764741,-118.09913,CA,400
230,Natural Gas,33.764741,-118.09913,CA,400
264.3,Natural Gas,33.764741,-118.09913,CA,400
182.8,Natural Gas,33.764741,-118.09913,CA,400
37.5,Hydroelectric,37.51,-118.569167,CA,401
3.2,Hydroelectric,37.41416,-118.523889,CA,402
2.8,Hydroelectric,34.312778,-118.492778,CA,403
2.8,Hydroelectric,34.312778,-118.492778,CA,403
163.2,Natural Gas,33.918151,-118.427648,CA,404
163.2,Natural Gas,33.918151,-118.427648,CA,404
216.9,Natural Gas,33.918151,-118.427648,CA,404
118.9,Natural Gas,33.918151,-118.427648,CA,404
106.9,Natural Gas,33.918151,-118.427648,CA,404
106.9,Natural Gas,33.918151,-118.427648,CA,404
1.3,Other,63.33552,-142.99997,AK,406
1.1,Other,63.33552,-142.99997,AK,406
1.1,Other,63.33552,-142.99997,AK,406
0.5,Other,63.33552,-142.99997,AK,406
0.4,Other,63.33552,-142.99997,AK,406
0.9,Other,63.33552,-142.99997,AK,406
37.5,Hydroelectric,37.546036,-118.590001,CA,407
60.5,Natural Gas,34.244991,-118.391327,CA,408
182.8,Natural Gas,34.244991,-118.391327,CA,408
182.8,Natural Gas,34.244991,-118.391327,CA,408
264.4,Natural Gas,34.244991,-118.391327,CA,408
94.5,Hydroelectric,37.584345,-120.26859,CA,409
9,Hydroelectric,37.522065,-120.31009,CA,410
44,Hydroelectric,39.177903,-120.890856,CA,412
27.3,Hydroelectric,39.2184,-120.8352,CA,413
10,Hydroelectric,38.202569,-120.076983,CA,414
72,Hydroelectric,38.246656,-120.034072,CA,415
8.5,Hydroelectric,37.876111,-120.605,CA,416
8.5,Hydroelectric,37.876111,-120.605,CA,416
7.2,Hydroelectric,37.876111,-120.605,CA,416
41.9,Hydroelectric,39.551012,-121.278784,CA,417
10,Hydroelectric,39.531784,-121.491247,CA,418
67.2,Hydroelectric,39.553811,-121.204077,CA,419
0.6,Other,55.47691,-133.14869,AK,421
1.8,Other,55.47691,-133.14869,AK,421
1.1,Other,55.47691,-133.14869,AK,421
1.1,Other,55.47691,-133.14869,AK,421
28.8,Natural Gas,34.126,-118.1494,CA,422
28.8,Natural Gas,34.126,-118.1494,CA,422
60.5,Natural Gas,34.126,-118.1494,CA,422
60.5,Natural Gas,34.126,-118.1494,CA,422
71,Natural Gas,34.126,-118.1494,CA,422
16,Natural Gas,34.126,-118.1494,CA,422
0.4,Other,55.204937,-132.821435,AK,423
0.3,Other,55.204937,-132.821435,AK,423
0.3,Other,55.204937,-132.821435,AK,423
15.3,Hydroelectric,39.077971,-120.406069,CA,424
61.2,Hydroelectric,39.024801,-120.596383,CA,425
61.2,Hydroelectric,39.024801,-120.596383,CA,425
6.1,Hydroelectric,39.003372,-120.746651,CA,426
79.2,Hydroelectric,39.000999,-120.725053,CA,427
2.7,Hydroelectric,37.477838,-120.444492,CA,428
78.9,Hydroelectric,38.82881,-120.537089,CA,430
78.9,Hydroelectric,38.82881,-120.537089,CA,430
80.8,Hydroelectric,38.83405,-120.53176,CA,431
80.8,Hydroelectric,38.83405,-120.53176,CA,431
74.1,Hydroelectric,38.982697,-120.324503,CA,432
25.5,Hydroelectric,38.896511,-120.378292,CA,433
133,Hydroelectric,38.765336,-120.787366,CA,435
133,Hydroelectric,38.765336,-120.787366,CA,435
0.5,Hydroelectric,38.765336,-120.787366,CA,435
59.8,Hydroelectric,34.2056,-117.3344,CA,436
59.8,Hydroelectric,34.2056,-117.3344,CA,436
78.3,Hydroelectric,34.2056,-117.3344,CA,436
78.3,Hydroelectric,34.2056,-117.3344,CA,436
117,Hydroelectric,39.542985,-121.492188,CA,437
97.7,Hydroelectric,39.542985,-121.492188,CA,437
117,Hydroelectric,39.542985,-121.492188,CA,437
97.7,Hydroelectric,39.542985,-121.492188,CA,437
117,Hydroelectric,39.542985,-121.492188,CA,437
97.7,Hydroelectric,39.542985,-121.492188,CA,437
32.6,Hydroelectric,39.514893,-121.630077,CA,438
27.5,Hydroelectric,39.514893,-121.630077,CA,438
27.5,Hydroelectric,39.514893,-121.630077,CA,438
27.5,Hydroelectric,39.514893,-121.630077,CA,438
45.5,Hydroelectric,37.695994,-120.420152,CA,439
45.5,Hydroelectric,37.695994,-120.420152,CA,439
45.5,Hydroelectric,37.695994,-120.420152,CA,439
34.3,Hydroelectric,37.695994,-120.420152,CA,439
1.2,Hydroelectric,37.6697,-120.4436,CA,440
3.3,Hydroelectric,37.6697,-120.4436,CA,440
66.2,Hydroelectric,38.70675,-121.158443,CA,441
66.2,Hydroelectric,38.70675,-121.158443,CA,441
66.2,Hydroelectric,38.70675,-121.158443,CA,441
77.2,Hydroelectric,40.646934,-122.626973,CA,442
77.2,Hydroelectric,40.646934,-122.626973,CA,442
39,Hydroelectric,40.611858,-122.446441,CA,443
39,Hydroelectric,40.611858,-122.446441,CA,443
39,Hydroelectric,40.611858,-122.446441,CA,443
6.7,Hydroelectric,38.63735,-121.220198,CA,444
6.7,Hydroelectric,38.63735,-121.220198,CA,444
142,Hydroelectric,40.717455,-122.422274,CA,445
142,Hydroelectric,40.717455,-122.422274,CA,445
142,Hydroelectric,40.717455,-122.422274,CA,445
142,Hydroelectric,40.717455,-122.422274,CA,445
142,Hydroelectric,40.717455,-122.422274,CA,445
2,Hydroelectric,40.717455,-122.422274,CA,445
2,Hydroelectric,40.717455,-122.422274,CA,445
4.2,Hydroelectric,37.098671,-121.047718,CA,446
4.2,Hydroelectric,37.098671,-121.047718,CA,446
4.2,Hydroelectric,37.098671,-121.047718,CA,446
4.2,Hydroelectric,37.098671,-121.047718,CA,446
4.2,Hydroelectric,37.098671,-121.047718,CA,446
4.2,Hydroelectric,37.098671,-121.047718,CA,446
30,Hydroelectric,34.295334,-114.140222,CA,447
30,Hydroelectric,34.295334,-114.140222,CA,447
30,Hydroelectric,34.295334,-114.140222,CA,447
30,Hydroelectric,34.295334,-114.140222,CA,447
53,Hydroelectric,37.0692,-121.0772,CA,448
53,Hydroelectric,37.0692,-121.0772,CA,448
53,Hydroelectric,37.0692,-121.0772,CA,448
53,Hydroelectric,37.0692,-121.0772,CA,448
53,Hydroelectric,37.0692,-121.0772,CA,448
53,Hydroelectric,37.0692,-121.0772,CA,448
53,Hydroelectric,37.0692,-121.0772,CA,448
53,Hydroelectric,37.0692,-121.0772,CA,448
90,Hydroelectric,40.628115,-122.467509,CA,450
90,Hydroelectric,40.628115,-122.467509,CA,450
70,Hydroelectric,40.797296,-122.762553,CA,451
70,Hydroelectric,40.797296,-122.762553,CA,451
157.5,Hydroelectric,39.330833,-121.191666,CA,454
157.5,Hydroelectric,39.330833,-121.191666,CA,454
46.7,Hydroelectric,39.238996,-121.270409,CA,455
0.7,Hydroelectric,33.166246,-117.016566,CA,457
0.7,Hydroelectric,33.166246,-117.016566,CA,457
2,Other,38.2667,-104.6144,CO,460
2,Other,38.2667,-104.6144,CO,460
2,Other,38.2667,-104.6144,CO,460
2,Other,38.2667,-104.6144,CO,460
26.6,Natural Gas,37.4594,-105.8947,CO,464
26.6,Natural Gas,37.4594,-105.8947,CO,464
5,Hydroelectric,40.004725,-105.332495,CO,466
150,Hydroelectric,39.6551,-105.7088,CO,467
150,Hydroelectric,39.6551,-105.7088,CO,467
380.8,Natural Gas,39.807275,-104.964548,CO,469
185.3,Natural Gas,39.807275,-104.964548,CO,469
185.3,Natural Gas,39.807275,-104.964548,CO,469
255,Natural Gas,39.807275,-104.964548,CO,469
382.5,Coal,38.2081,-104.5747,CO,470
396,Coal,38.2081,-104.5747,CO,470
856.8,Coal,38.2081,-104.5747,CO,470
26.6,Natural Gas,39.1364,-108.7347,CO,471
0.6,Hydroelectric,39.6919,-105.6978,CO,472
0.6,Hydroelectric,39.6919,-105.6978,CO,472
1.5,Hydroelectric,39.101667,-108.345556,CO,473
1.5,Hydroelectric,39.101667,-108.345556,CO,473
0.6,Hydroelectric,38.53419,-106.182003,CO,474
7.2,Hydroelectric,39.57013,-107.226876,CO,476
7.2,Hydroelectric,39.57013,-107.226876,CO,476
59.3,Natural Gas,40.0195,-105.202,CO,477
2.9,Hydroelectric,33.8343,-117.4971,CA,479
2.9,Hydroelectric,33.85895,-117.6106,CA,480
7.9,Hydroelectric,33.8361,-117.1831,CA,481
1.9,Hydroelectric,34.004722,-118.09917,CA,482
3.1,Hydroelectric,33.92493,-117.95517,CA,483
5.9,Hydroelectric,33.3944,-117.1889,CA,484
4.1,Hydroelectric,33.9001,-117.82905,CA,487
4.4,Hydroelectric,37.6508,-120.4706,CA,489
0.5,Other,37.753606,-106.10467,CO,491
1,Other,37.753606,-106.10467,CO,491
75,Coal,38.824444,-104.833333,CO,492
132.3,Coal,38.824444,-104.833333,CO,492
17.3,Natural Gas,38.881389,-104.816944,CO,493
18.8,Natural Gas,38.881389,-104.816944,CO,493
25,Natural Gas,38.881389,-104.816944,CO,493
2.5,Hydroelectric,38.855556,-104.933056,CO,494
2.5,Hydroelectric,38.855556,-104.933056,CO,494
0.6,Hydroelectric,38.855556,-104.933056,CO,494
1,Hydroelectric,38.841354,-104.973802,CO,495
0.4,Other,38.032717,-102.073659,CO,502
1.8,Other,38.032717,-102.073659,CO,502
0.7,Other,38.032717,-102.073659,CO,502
0.9,Other,40.9505,-102.2795,CO,504
0.3,Other,40.9505,-102.2795,CO,504
1.3,Other,40.9505,-102.2795,CO,504
0.3,Other,40.9505,-102.2795,CO,504
7.5,Hydroelectric,43.417872,-108.177545,WY,505
7.5,Hydroelectric,43.417872,-108.177545,WY,505
0.7,Other,37.9876,-103.5468,CO,506
0.4,Other,37.9876,-103.5468,CO,506
1,Other,37.9876,-103.5468,CO,506
3,Other,37.9876,-103.5468,CO,506
3.5,Other,37.9876,-103.5468,CO,506
3.5,Other,37.9876,-103.5468,CO,506
5.1,Other,37.9876,-103.5468,CO,506
0.3,Other,38.0647,-103.2159,CO,507
0.3,Other,38.0647,-103.2159,CO,507
1,Other,38.0647,-103.2159,CO,507
1,Other,38.0647,-103.2159,CO,507
3,Other,38.0647,-103.2159,CO,507
1,Other,38.033327,-102.537915,CO,508
1,Other,38.033327,-102.537915,CO,508
4.5,Wind,38.033327,-102.537915,CO,508
1.5,Wind,38.033327,-102.537915,CO,508
78,Other,38.7903,-122.7559,CA,510
1.9,Natural Gas,37.178979,-104.487492,CO,511
1.9,Natural Gas,37.178979,-104.487492,CO,511
1.8,Other,37.178979,-104.487492,CO,511
1.8,Other,37.178979,-104.487492,CO,511
1.8,Other,37.178979,-104.487492,CO,511
43.2,Hydroelectric,38.453191,-107.337483,CO,512
43.2,Hydroelectric,38.453191,-107.337483,CO,512
15,Hydroelectric,40.376771,-105.509665,CO,513
15,Hydroelectric,40.376771,-105.509665,CO,513
15,Hydroelectric,40.376771,-105.509665,CO,513
86.6,Hydroelectric,38.451753,-107.539299,CO,514
86.6,Hydroelectric,38.451753,-107.539299,CO,514
4.5,Hydroelectric,40.421031,-105.223804,CO,515
13,Hydroelectric,39.878805,-106.332725,CO,516
13,Hydroelectric,39.878805,-106.332725,CO,516
8.1,Hydroelectric,40.34408,-105.534308,CO,517
43,Hydroelectric,40.364996,-105.236032,CO,518
43,Hydroelectric,40.364996,-105.236032,CO,518
8.5,Hydroelectric,40.364996,-105.236032,CO,518
38.2,Hydroelectric,40.365056,-105.325074,CO,519
5.6,Hydroelectric,39.19366,-108.044088,CO,520
9.9,Hydroelectric,39.143808,-108.004777,CO,521
190,Coal,40.4856,-107.185,CO,525
275.4,Coal,40.4856,-107.185,CO,525
11.5,Coal,38.2383,-108.5069,CO,527
11.5,Coal,38.2383,-108.5069,CO,527
11.5,Coal,38.2383,-108.5069,CO,527
79.3,Coal,38.2383,-108.5069,CO,527
7.2,Hydroelectric,39.048802,-121.316966,CA,531
7.5,Natural Gas,31.400255,-86.476449,AL,533
7.5,Natural Gas,31.400255,-86.476449,AL,533
25,Natural Gas,31.400255,-86.476449,AL,533
107,Natural Gas,31.400255,-86.476449,AL,533
165,Natural Gas,31.400255,-86.476449,AL,533
165,Natural Gas,31.400255,-86.476449,AL,533
177,Natural Gas,31.400255,-86.476449,AL,533
10,Hydroelectric,38.850283,-120.381883,CA,534
77,Natural Gas,38.652731,-121.393336,CA,535
3.6,Hydroelectric,38.2268,-121.0245,CA,537
3.6,Hydroelectric,38.2268,-121.0245,CA,537
3.6,Hydroelectric,38.2268,-121.0245,CA,537
3.5,Hydroelectric,41.5826,-73.4349,CT,539
3.5,Hydroelectric,41.5826,-73.4349,CT,539
24,Hydroelectric,41.5826,-73.4349,CT,539
21.8,Other,41.2925,-72.7942,CT,540
1.2,Hydroelectric,41.659046,-73.491984,CT,541
1.2,Hydroelectric,41.659046,-73.491984,CT,541
1.2,Hydroelectric,41.659046,-73.491984,CT,541
1.2,Hydroelectric,41.659046,-73.491984,CT,541
1.2,Hydroelectric,41.659046,-73.491984,CT,541
1.2,Hydroelectric,41.659046,-73.491984,CT,541
25,Other,41.0289,-73.5989,CT,542
25,Other,41.0289,-73.5989,CT,542
25,Other,41.0289,-73.5989,CT,542
20,Other,41.0289,-73.5989,CT,542
20,Other,41.0289,-73.5989,CT,542
18.6,Other,41.209797,-73.108976,CT,544
51,Other,41.209797,-73.108976,CT,544
51,Other,41.209797,-73.108976,CT,544
51,Other,41.209797,-73.108976,CT,544
51,Other,41.209797,-73.108976,CT,544
2.7,Other,41.4281,-72.1019,CT,546
2.7,Other,41.4281,-72.1019,CT,546
75,Other,41.4281,-72.1019,CT,546
414.9,Other,41.4281,-72.1019,CT,546
292,Hydroelectric,42.610683,-72.471643,MA,547
292,Hydroelectric,42.610683,-72.471643,MA,547
292,Hydroelectric,42.610683,-72.471643,MA,547
292,Hydroelectric,42.610683,-72.471643,MA,547
50.7,Other,48.620336,-118.111059,WA,550
7.2,Natural Gas,48.620336,-118.111059,WA,550
2,Hydroelectric,41.6651,-72.1221,CT,551
37.2,Hydroelectric,41.44842,-73.295321,CT,552
7.5,Hydroelectric,41.3833,-73.1714,CT,553
7.5,Hydroelectric,41.3833,-73.1714,CT,553
7.5,Hydroelectric,41.3833,-73.1714,CT,553
8,Hydroelectric,41.3833,-73.1714,CT,553
0.4,Hydroelectric,41.5725,-72.0458,CT,554
0.3,Hydroelectric,41.5725,-72.0458,CT,554
0.3,Hydroelectric,41.5725,-72.0458,CT,554
0.3,Hydroelectric,41.5725,-72.0458,CT,554
0.3,Hydroelectric,41.5725,-72.0458,CT,554
1,Hydroelectric,41.555425,-72.041829,CT,557
18.5,Other,41.555425,-72.041829,CT,557
1,Hydroelectric,41.555425,-72.041829,CT,557
4,Hydroelectric,41.915312,-72.693616,CT,559
4,Hydroelectric,41.915312,-72.693616,CT,559
3,Hydroelectric,41.957272,-73.369297,CT,560
3,Hydroelectric,41.957272,-73.369297,CT,560
3,Hydroelectric,41.957272,-73.369297,CT,560
21.8,Other,41.798943,-73.116267,CT,561
18.5,Other,41.554944,-72.579075,CT,562
113.6,Natural Gas,41.554944,-72.579075,CT,562
239.4,Natural Gas,41.554944,-72.579075,CT,562
414.9,Other,41.554944,-72.579075,CT,562
41.8,Other,41.7495,-72.6524,CT,563
41.8,Other,41.7495,-72.6524,CT,563
41.8,Other,41.7495,-72.6524,CT,563
41.8,Other,41.7495,-72.6524,CT,563
464.5,Coal,28.4822,-81.1678,FL,564
464.5,Coal,28.4822,-81.1678,FL,564
129.8,Natural Gas,28.4822,-81.1678,FL,564
203.2,Natural Gas,28.4822,-81.1678,FL,564
21.8,Other,41.776109,-73.120886,CT,565
909.9,Nuclear,41.3107,-72.1677,CT,566
1253,Nuclear,41.3107,-72.1677,CT,566
400,Coal,41.1706,-73.1844,CT,568
18.6,Other,41.1706,-73.1844,CT,568
3.2,Hydroelectric,41.828814,-74.131877,NY,579
19,Other,41.52679,-72.064935,CT,581
1.4,Hydroelectric,41.538955,-72.050936,CT,583
15,Hydroelectric,36.8061,-107.6131,NM,584
15,Hydroelectric,36.8061,-107.6131,NM,584
1.9,Hydroelectric,32.711611,-114.942666,CA,585
1.9,Hydroelectric,32.711611,-114.942666,CA,585
1.9,Hydroelectric,32.711611,-114.942666,CA,585
2.4,Hydroelectric,32.699451,-115.28245,CA,586
59.5,Other,44.4917,-73.208056,VT,589
26,Other,39.7302,-75.5371,DE,591
26,Other,39.7302,-75.5371,DE,591
18.5,Other,39.600408,-75.626811,DE,592
12.5,Other,39.73886,-75.50384,DE,593
75,Natural Gas,39.73886,-75.50384,DE,593
176.8,Natural Gas,39.73886,-75.50384,DE,593
446,Natural Gas,39.73886,-75.50384,DE,593
18.6,Other,38.5857,-75.2341,DE,594
445.5,Coal,38.5857,-75.2341,DE,594
20,Other,39.7283,-75.6289,DE,597
113.6,Natural Gas,39.176222,-75.546628,DE,599
685,Coal,39.18,-76.5389,MD,602
685,Coal,39.18,-76.5389,MD,602
129.1,Natural Gas,48.4558,-122.4358,WA,607
129.1,Natural Gas,48.4558,-122.4358,WA,607
58.9,Natural Gas,48.4558,-122.4358,WA,607
58.9,Natural Gas,48.4558,-122.4358,WA,607
265,Natural Gas,28.4698,-80.7644,FL,609
265,Natural Gas,28.4698,-80.7644,FL,609
265,Natural Gas,28.4698,-80.7644,FL,609
500,Natural Gas,28.4698,-80.7644,FL,609
188.2,Natural Gas,26.6967,-81.7831,FL,612
188.2,Natural Gas,26.6967,-81.7831,FL,612
188.2,Natural Gas,26.6967,-81.7831,FL,612
188.2,Natural Gas,26.6967,-81.7831,FL,612
188.2,Natural Gas,26.6967,-81.7831,FL,612
188.2,Natural Gas,26.6967,-81.7831,FL,612
62,Other,26.6967,-81.7831,FL,612
188.2,Natural Gas,26.6967,-81.7831,FL,612
188.2,Natural Gas,26.6967,-81.7831,FL,612
62,Other,26.6967,-81.7831,FL,612
229.5,Natural Gas,26.6967,-81.7831,FL,612
229.5,Natural Gas,26.6967,-81.7831,FL,612
156.2,Natural Gas,26.6967,-81.7831,FL,612
436.1,Natural Gas,26.6967,-81.7831,FL,612
34.2,Natural Gas,26.0686,-80.1984,FL,613
34.2,Natural Gas,26.0686,-80.1984,FL,613
229.5,Natural Gas,26.0686,-80.1984,FL,613
229.5,Natural Gas,26.0686,-80.1984,FL,613
229.5,Natural Gas,26.0686,-80.1984,FL,613
229.5,Natural Gas,26.0686,-80.1984,FL,613
229.5,Natural Gas,26.0686,-80.1984,FL,613
296,Natural Gas,26.0856,-80.1253,FL,617
296,Natural Gas,26.0856,-80.1253,FL,617
296,Natural Gas,26.0856,-80.1253,FL,617
464,Natural Gas,26.0856,-80.1253,FL,617
265,Natural Gas,26.7653,-80.0525,FL,619
265,Natural Gas,26.7653,-80.0525,FL,619
265,Natural Gas,26.7653,-80.0525,FL,619
500,Natural Gas,26.7653,-80.0525,FL,619
436.1,Natural Gas,28.8419,-81.3256,FL,620
188.2,Natural Gas,28.8419,-81.3256,FL,620
188.2,Natural Gas,28.8419,-81.3256,FL,620
188.2,Natural Gas,28.8419,-81.3256,FL,620
